instance clique cp-fc kdown james-cpp-max james-cpp-max-down
g46-g47 NaN 8434.000000 22933 5082 6590
g46-g48 NaN NaN NaN NaN NaN
g46-g50 NaN NaN NaN NaN NaN
g47-g48 NaN NaN NaN NaN NaN
g47-g50 NaN NaN NaN NaN NaN
g48-g50 NaN NaN NaN NaN NaN
g49-g50 NaN NaN NaN NaN NaN
g5-g11 8933215 95127.000000 8 95233 321
g5-g12 427629 245461.000000 1035 2196444 23156
g5-g13 66239 54015.000000 2032 10812 11728
g5-g14 401739 10498.000000 862 5677 5673
g5-g15 106335 61463.000000 3032 17335 18692
g5-g16 17537791 4528.000000 18 1347 1576
g5-g20 2564136 196218.000000 56243 2142263 2338361
g5-g21 4001 1044588.000000 171019 1044567 1633360
g5-g22 93720651 19559.000000 29 11634 933
g5-g23 4785239 68300.000000 3090 3784 4010
g5-g25 239969 80027.000000 11043 77214 80470
g5-g26 2160290 73781.000000 4489 2492 2630
g5-g27 6969055 30737.000000 1728 866 840
g5-g28 8113 128644.000000 5 128557 529
g5-g29 512032951 10399.000000 1232 175 175
g5-g30 439332380 12246.000000 768 194 180
g5-g31 718213051 17199.000000 903 252 252
g5-g32 3 1060922.000000 10828 1060909 1343745
g5-g33 686238950 1270.000000 39 873 874
g5-g37 NaN 2129.000000 78 31075 12159
g5-g38 3482972 NaN NaN 1699859733 1715918075
g5-g40 259808722 42563931.000000 25233598 45130196 45883399
g5-g41 NaN 168.000000 4 160 160
g5-g42 NaN 36339.000000 154 45340 28238
g5-g43 NaN 129843.000000 1748 69553 79223
g5-g44 150623610 32607.000000 3341 224 212
g5-g45 61407063 37591.000000 3353 225 223
g5-g46 NaN 20026.000000 643 273 268
g5-g47 NaN 17688.000000 497 263 258
g5-g48 NaN 31159.000000 1582 341 319
g5-g49 NaN 100195.000000 1933 240212 78703
g5-g50 NaN 2932727.000000 118086 793577 790504
g5-g6 134713 12740.000000 1176 12734 7187
g5-g7 25 373128.000000 56544 373113 427227
g6-g11 NaN 163031232.000000 4214212 13612 13612
g6-g12 6876351 NaN 396902 1073392 1102151
g6-g13 95453 65999.000000 2179 1816710 19561
g6-g14 224531 13752379.000000 40179 490923 166406
g6-g15 124660 101215.000000 2549 99452 15104
g6-g16 499457913 140076.000000 247 59407 1305
g6-g20 421875936 NaN NaN 370849037 482988289
g6-g21 5967 864197.000000 73543 694568 1343162
g6-g22 NaN 205905.000000 246 173447 4173
g6-g23 199663380 120835131.000000 3238 99686 37585
g6-g25 366266711 NaN 969 542852 392862
g6-g26 1067590 5772127.000000 14672 54092214 49773145
g6-g27 54639428 10444446.000000 1444 1601681 93349
g6-g28 253291071 NaN 4650182 891447272 891447157
g6-g29 NaN 37688.000000 12463 20574 14158
g6-g30 NaN 34380.000000 11697 186462 183965
g6-g31 NaN 1499765.000000 28019 414755 406755
g6-g32 102 131725.000000 1330 161716 564253
g6-g33 NaN NaN 7913 722294 5393
g6-g37 NaN 24232.000000 218 314956 24178
g6-g38 130382 NaN NaN NaN NaN
g6-g40 NaN NaN NaN NaN NaN
g6-g41 NaN NaN 6959 52829 15783
g6-g42 NaN 632079.000000 1194 113791 20850
g6-g43 NaN 1343030.000000 6176 4104129 416511
g6-g44 NaN 1093531.000000 27713 29816 1030
g6-g45 NaN 1087838.000000 12149 146546 125353
g6-g46 NaN 302912.000000 1741 81421 80370
g6-g47 NaN 302251.000000 1450 79314 68151
g6-g48 NaN 508135.000000 3174 126784 124133
g6-g49 NaN 23800235.000000 10311 5082276 224262
g6-g50 NaN NaN NaN NaN NaN
g6-g7 11103201 12778962.000000 4834 29345 43582
g7-g11 NaN 142676.000000 23137 119901 207650
g7-g12 NaN NaN NaN 7701441000 7986342335
g7-g13 NaN 17764029.000000 2931695 21803219 22040467
g7-g14 NaN 1184335.000000 185548 5641371 1789863
g7-g15 NaN 21915967.000000 3403703 25699131 26052742
g7-g16 NaN 210459.000000 43282 303393 432527
g7-g20 236155979 NaN NaN 397828346 567279780
g7-g21 1368406 159657254.000000 66014159 159657237 417895265
g7-g22 NaN 95592.000000 17989 87368 194150
g7-g23 NaN 71558.000000 750428 72568 207828
g7-g25 NaN 226655.000000 27450 764384 380278
g7-g26 NaN 198409.000000 60070 171550 345840
g7-g27 NaN 227776.000000 282952 223139 575111
g7-g28 NaN 11807.000000 119 11669 26384
g7-g29 NaN 55425598.000000 15161200 51841515 85237098
g7-g30 NaN 63373389.000000 9129175 20654532 39536213
g7-g31 NaN 104499081.000000 33419641 95349057 160987069
g7-g32 2 901828.000000 45156 901819 4517290
g7-g33 NaN 101453.000000 22355 1223837 230468
g7-g37 NaN 3756946.000000 648260 4816128 6120565
g7-g38 NaN 180.000000 19 336 336
g7-g40 52329346 NaN NaN NaN NaN
g7-g41 NaN 85249.000000 20051 109779 185045
g7-g42 NaN 197165.000000 42901 179981 443136
g7-g43 NaN 1296952.000000 360012 1515817 3354775
g7-g44 NaN 144479352.000000 36785638 139970134 169733260
g7-g45 NaN 40439601.000000 6018362 14725045 27124064
g7-g46 NaN 10992384.000000 1901517 10033966 21006345
g7-g47 NaN 10895747.000000 2064954 8739164 18495494
g7-g48 NaN 14058354.000000 9652845 13632438 27792522
g7-g49 NaN 2307329.000000 606820 2143889 5803006
g7-g50 42991583 NaN NaN NaN NaN
g8-g10 NaN 22008050.000000 1505048 1465467 1657360
g8-g11 NaN NaN NaN 321229771 360190974
g8-g12 3168926 NaN NaN 1678225559 1061115695
g8-g13 NaN NaN NaN 926951561 205667556
g8-g14 NaN NaN 30910237 129911395 137262178
g8-g15 NaN NaN NaN 660529332 271606515
g8-g16 NaN 2026893.000000 6 3361817 393
g8-g19 NaN NaN NaN NaN NaN
g8-g20 NaN NaN NaN NaN NaN
g8-g21 180778 1023973.000000 261050 1049783 2162381
g8-g22 NaN 151313324.000000 308680 6531261 6624476
g8-g23 NaN NaN NaN 1519751792 1451020898
g8-g25 NaN NaN NaN NaN NaN
g8-g26 NaN NaN NaN 1967340241 1051844240
g8-g27 NaN NaN 17613257 62407816 33517171
g8-g28 NaN NaN NaN 2743570921 2084152394
g8-g29 NaN NaN NaN NaN NaN
g8-g30 NaN NaN NaN NaN NaN
g8-g31 NaN NaN NaN NaN NaN
g8-g32 105 212834.000000 1850 2173123 2466681
g8-g33 NaN 34397202.000000 622103 1246808 1336137
g8-g35 NaN NaN 489835 7131265 7048648
g8-g36 NaN NaN 3504087 14964709 16110010
g8-g37 NaN 8221037.000000 128 636529 281
g8-g38 NaN NaN NaN NaN NaN
g8-g40 NaN NaN NaN NaN NaN
g8-g41 NaN 35912875.000000 1290305 2306489 2427065
g8-g42 NaN NaN 30662696 172923327 173588549
g8-g43 NaN NaN NaN 1236046712 1248722900
g8-g44 NaN NaN NaN 762695604 808380450
g8-g45 NaN NaN NaN 1967651122 2182660752
g8-g46 NaN NaN NaN 1972448771 2082070395
g8-g47 NaN NaN NaN 1519694384 1615093042
g8-g48 NaN NaN NaN 1394355464 1499280246
g8-g49 NaN NaN 19991774 1698918598 337419284
g8-g50 NaN NaN NaN NaN NaN
g8-g9 29577314 NaN NaN NaN 2695923662
g9-g10 NaN NaN NaN NaN NaN
g9-g11 NaN NaN NaN NaN NaN
g9-g12 NaN NaN NaN NaN NaN
g9-g13 NaN NaN NaN NaN NaN
g9-g14 NaN NaN 3018788 1028267657 190116390
g9-g15 11421977 NaN NaN NaN NaN
g9-g16 NaN NaN NaN NaN NaN
g9-g20 NaN NaN NaN NaN NaN
g9-g21 833607 1451890.000000 252129 1943268 3438088
g9-g22 NaN NaN NaN NaN NaN
g9-g23 NaN NaN 89 NaN 3171692
g9-g25 NaN NaN NaN NaN NaN
g9-g26 NaN NaN NaN NaN NaN
g9-g27 NaN NaN NaN NaN NaN
g9-g28 NaN NaN NaN NaN NaN
g9-g29 NaN NaN NaN NaN NaN
g9-g30 NaN NaN NaN NaN NaN
g9-g31 NaN NaN NaN NaN NaN
g9-g32 6 63536.000000 19 1093521 1231119
g9-g33 NaN NaN NaN NaN NaN
g9-g37 NaN NaN NaN NaN NaN
g9-g38 6572 NaN NaN NaN NaN
g9-g40 NaN NaN NaN NaN NaN
g9-g41 NaN NaN NaN NaN NaN
g9-g42 NaN 380282.000000 27203 35269 28554
g9-g43 NaN 3491905.000000 418500 3500528 3824680
g9-g44 NaN NaN NaN NaN NaN
g9-g45 NaN NaN NaN NaN NaN
g9-g46 NaN NaN NaN NaN NaN
g9-g47 NaN NaN NaN NaN NaN
g9-g48 NaN NaN NaN NaN NaN
g9-g49 NaN NaN NaN NaN NaN
g9-g50 NaN NaN NaN NaN NaN
images-CVIU11-1-119 NaN NaN NaN NaN NaN
images-CVIU11-1-131 NaN NaN NaN NaN NaN
images-CVIU11-1-50 NaN NaN NaN NaN NaN
images-CVIU11-1-81 NaN NaN NaN NaN NaN
images-CVIU11-10-110 NaN NaN NaN NaN NaN
images-CVIU11-10-139 NaN NaN NaN NaN NaN
images-CVIU11-10-20 NaN NaN NaN NaN NaN
images-CVIU11-10-50 NaN NaN NaN NaN NaN
images-CVIU11-10-58 NaN NaN NaN NaN NaN
images-CVIU11-10-60 NaN NaN NaN NaN NaN
images-CVIU11-10-93 NaN NaN NaN NaN NaN
images-CVIU11-11-4 NaN 284737.000000 2634 72165 78732
images-CVIU11-11-72 NaN 284316.000000 4963 41538 44413
images-CVIU11-11-8 NaN 135549.000000 7052 38990 43176
images-CVIU11-12-115 NaN NaN NaN NaN NaN
images-CVIU11-12-137 NaN NaN NaN NaN NaN
images-CVIU11-12-141 NaN NaN NaN NaN NaN
images-CVIU11-12-4 NaN NaN NaN NaN NaN
images-CVIU11-13-11 NaN NaN NaN NaN NaN
images-CVIU11-13-118 NaN NaN NaN NaN NaN
images-CVIU11-13-128 NaN NaN NaN NaN NaN
images-CVIU11-13-13 NaN NaN NaN NaN NaN
images-CVIU11-13-30 NaN NaN NaN NaN NaN
images-CVIU11-13-46 NaN NaN NaN NaN NaN
images-CVIU11-13-7 NaN NaN NaN NaN NaN
images-CVIU11-14-106 NaN NaN NaN NaN NaN
images-CVIU11-14-146 NaN NaN NaN NaN NaN
images-CVIU11-14-16 NaN NaN NaN NaN NaN
images-CVIU11-14-31 NaN NaN NaN NaN NaN
images-CVIU11-14-63 NaN NaN NaN NaN NaN
images-CVIU11-14-96 NaN NaN NaN NaN NaN
images-CVIU11-15-146 NaN 1050961.000000 NaN 981655 1099539
images-CVIU11-16-143 NaN NaN NaN NaN NaN
images-CVIU11-16-37 NaN NaN NaN NaN NaN
images-CVIU11-16-55 NaN NaN NaN NaN NaN
images-CVIU11-17-107 NaN NaN NaN 6509904 6538923
images-CVIU11-17-14 NaN 115872.000000 66285 1149943 1150287
images-CVIU11-17-82 NaN 357114.000000 186809 688643 699352
images-CVIU11-18-137 NaN NaN NaN NaN NaN
images-CVIU11-18-139 NaN NaN NaN NaN NaN
images-CVIU11-18-27 NaN NaN NaN NaN NaN
images-CVIU11-18-33 NaN NaN NaN NaN NaN
images-CVIU11-18-82 NaN NaN NaN NaN NaN
images-CVIU11-18-85 NaN NaN NaN NaN NaN
images-CVIU11-19-129 NaN NaN NaN NaN NaN
images-CVIU11-19-131 NaN NaN NaN NaN NaN
images-CVIU11-2-24 NaN NaN NaN NaN NaN
images-CVIU11-2-33 NaN NaN NaN NaN NaN
images-CVIU11-2-50 NaN NaN NaN NaN NaN
images-CVIU11-2-54 NaN NaN NaN NaN NaN
images-CVIU11-2-60 NaN NaN NaN NaN NaN
images-CVIU11-2-63 NaN NaN NaN NaN NaN
images-CVIU11-2-79 NaN NaN NaN NaN NaN
images-CVIU11-20-134 NaN NaN 126772 800670 696657
images-CVIU11-20-31 NaN NaN 149721 853515 922467
images-CVIU11-20-46 NaN NaN 152428 823078 894586
images-CVIU11-20-72 NaN NaN 147239 782280 835916
images-CVIU11-20-88 NaN NaN 398077 719388 798296
images-CVIU11-21-102 NaN NaN NaN NaN NaN
images-CVIU11-21-119 NaN NaN NaN NaN NaN
images-CVIU11-21-9 NaN NaN NaN NaN NaN
images-CVIU11-22-100 NaN NaN NaN NaN NaN
images-CVIU11-22-107 NaN NaN NaN NaN NaN
images-CVIU11-22-110 NaN NaN NaN NaN NaN
images-CVIU11-22-118 NaN NaN NaN NaN NaN
images-CVIU11-22-12 NaN NaN NaN NaN NaN
images-CVIU11-23-113 NaN NaN NaN NaN NaN
images-CVIU11-23-143 NaN NaN NaN NaN NaN
images-CVIU11-23-48 NaN NaN NaN NaN NaN
images-CVIU11-24-113 NaN NaN 100847 420712 453737
images-CVIU11-24-49 NaN NaN 168182 3013280 2993447
images-CVIU11-24-5 NaN NaN 264099 10625688 10741654
images-CVIU11-24-77 NaN NaN 255722 8808619 5659232
images-CVIU11-25-139 NaN NaN NaN NaN NaN
images-CVIU11-25-61 NaN NaN NaN NaN NaN
images-CVIU11-25-66 NaN NaN NaN NaN NaN
images-CVIU11-25-70 NaN NaN NaN NaN NaN
images-CVIU11-25-77 NaN NaN NaN NaN NaN
images-CVIU11-25-97 NaN NaN NaN NaN NaN
images-CVIU11-26-106 NaN NaN NaN NaN NaN
images-CVIU11-26-129 NaN 526786.000000 3 1223099 2560
images-CVIU11-26-138 NaN NaN NaN NaN NaN
images-CVIU11-26-15 NaN NaN NaN NaN NaN
images-CVIU11-26-57 NaN NaN NaN NaN NaN
images-CVIU11-26-70 NaN NaN NaN NaN NaN
images-CVIU11-26-71 NaN NaN NaN NaN NaN
images-CVIU11-26-75 NaN NaN NaN NaN NaN
images-CVIU11-26-77 NaN NaN NaN NaN NaN
images-CVIU11-26-78 NaN NaN NaN NaN NaN
images-CVIU11-27-125 NaN NaN NaN NaN NaN
images-CVIU11-27-137 NaN NaN NaN NaN NaN
images-CVIU11-27-144 NaN NaN NaN NaN NaN
images-CVIU11-27-17 NaN NaN NaN NaN NaN
images-CVIU11-27-36 NaN NaN NaN NaN NaN
images-CVIU11-28-130 NaN NaN NaN NaN NaN
images-CVIU11-28-135 NaN NaN NaN NaN NaN
images-CVIU11-28-99 NaN NaN NaN NaN NaN
images-CVIU11-29-107 NaN 515863.000000 390046 1008886 701468
images-CVIU11-29-112 NaN 2179304.000000 NaN 2002608 2274005
images-CVIU11-29-114 NaN 444646.000000 257046 1666483 356050
images-CVIU11-29-116 NaN NaN 1202248 11001474 3089609
images-CVIU11-29-12 NaN NaN NaN 4085890 3843475
images-CVIU11-29-21 NaN NaN 652028 4098583 1505980
images-CVIU11-29-3 NaN 2002721.000000 947314 12783798 2660002
images-CVIU11-29-39 NaN 2904810.000000 8384129 2777244 3175267
images-CVIU11-29-75 NaN 1146939.000000 833448 2725224 1613848
images-CVIU11-29-76 NaN NaN 13 445790 23693
images-CVIU11-29-79 NaN 2380745.000000 3551308 2380462 2631876
images-CVIU11-29-8 NaN 1107885.000000 544286 1599533 542256
images-CVIU11-29-82 NaN 1918044.000000 642331 1499255 1463733
images-CVIU11-3-106 NaN NaN NaN NaN NaN
images-CVIU11-3-138 NaN NaN NaN NaN NaN
images-CVIU11-3-37 NaN NaN NaN NaN NaN
images-CVIU11-3-48 NaN NaN NaN NaN NaN
images-CVIU11-3-56 NaN NaN NaN NaN NaN
images-CVIU11-3-74 NaN NaN NaN NaN NaN
images-CVIU11-30-1 NaN NaN NaN NaN NaN
images-CVIU11-30-11 NaN NaN NaN NaN NaN
images-CVIU11-30-115 NaN NaN NaN NaN NaN
images-CVIU11-30-12 NaN NaN NaN NaN NaN
images-CVIU11-30-42 NaN NaN NaN NaN NaN
images-CVIU11-30-66 NaN NaN NaN NaN NaN
images-CVIU11-31-105 NaN NaN NaN NaN NaN
images-CVIU11-31-109 NaN NaN NaN NaN NaN
images-CVIU11-31-26 NaN NaN NaN NaN NaN
images-CVIU11-31-31 NaN NaN NaN NaN NaN
images-CVIU11-31-39 NaN NaN NaN NaN NaN
images-CVIU11-33-109 NaN NaN NaN NaN 175205783
images-CVIU11-33-59 NaN NaN NaN 6837458 7046685
images-CVIU11-33-71 NaN NaN NaN 7519090 7933606
images-CVIU11-33-86 NaN NaN NaN NaN NaN
images-CVIU11-33-88 NaN NaN NaN NaN NaN
images-CVIU11-33-93 NaN NaN NaN 12333220 12907797
images-CVIU11-34-106 NaN NaN 184989 502237 439731
images-CVIU11-34-135 NaN NaN 362472 1298176 1266911
images-CVIU11-34-88 NaN NaN 558919 2417883 1863828
images-CVIU11-34-9 NaN NaN 447649 1824478 1657817
images-CVIU11-35-141 NaN NaN NaN 85588303 86332441
images-CVIU11-35-68 NaN NaN NaN NaN NaN
images-CVIU11-36-11 NaN NaN NaN NaN NaN
images-CVIU11-36-112 NaN NaN NaN NaN NaN
images-CVIU11-36-140 NaN NaN NaN NaN NaN
images-CVIU11-37-140 NaN NaN NaN NaN NaN
images-CVIU11-37-146 NaN NaN NaN NaN NaN
images-CVIU11-37-41 NaN NaN NaN NaN NaN
images-CVIU11-37-54 NaN NaN NaN NaN NaN
images-CVIU11-37-70 NaN NaN NaN NaN NaN
images-CVIU11-37-84 NaN NaN NaN NaN NaN
images-CVIU11-38-1 NaN NaN NaN NaN NaN
images-CVIU11-38-10 NaN NaN NaN NaN NaN
images-CVIU11-38-131 NaN NaN NaN NaN NaN
images-CVIU11-38-23 NaN NaN NaN NaN NaN
images-CVIU11-38-71 NaN NaN NaN NaN NaN
images-CVIU11-38-78 NaN NaN NaN NaN NaN
images-CVIU11-39-107 NaN NaN NaN NaN NaN
images-CVIU11-39-114 NaN NaN NaN NaN NaN
images-CVIU11-39-37 NaN NaN NaN NaN NaN
images-CVIU11-39-68 NaN NaN NaN NaN NaN
images-CVIU11-39-80 NaN NaN NaN NaN NaN
images-CVIU11-4-42 NaN NaN NaN NaN NaN
images-CVIU11-4-50 NaN NaN NaN NaN NaN
images-CVIU11-40-126 NaN NaN NaN NaN NaN
images-CVIU11-40-136 NaN NaN NaN NaN NaN
images-CVIU11-40-139 NaN NaN NaN NaN NaN
images-CVIU11-40-23 NaN NaN NaN NaN NaN
images-CVIU11-40-46 NaN NaN NaN NaN NaN
images-CVIU11-40-8 NaN NaN NaN NaN NaN
images-CVIU11-41-113 NaN NaN NaN NaN NaN
images-CVIU11-41-4 NaN NaN NaN NaN NaN
images-CVIU11-41-86 NaN NaN NaN NaN NaN
images-CVIU11-41-88 NaN NaN NaN NaN NaN
images-CVIU11-42-112 NaN NaN NaN NaN NaN
images-CVIU11-42-122 NaN NaN NaN NaN NaN
images-CVIU11-42-53 NaN NaN NaN NaN NaN
images-CVIU11-42-68 NaN NaN NaN NaN NaN
images-CVIU11-42-78 NaN NaN NaN NaN NaN
images-CVIU11-42-80 NaN NaN NaN NaN NaN
images-CVIU11-42-88 NaN NaN NaN NaN NaN
images-CVIU11-43-112 NaN NaN NaN NaN NaN
images-CVIU11-43-65 NaN NaN NaN NaN NaN
images-CVIU11-43-76 NaN NaN NaN NaN NaN
images-CVIU11-44-119 NaN NaN NaN NaN NaN
images-CVIU11-44-20 NaN NaN NaN NaN NaN
images-CVIU11-44-84 NaN NaN NaN NaN NaN
images-CVIU11-44-98 NaN NaN NaN NaN NaN
images-CVIU11-5-134 NaN NaN NaN NaN NaN
images-CVIU11-5-19 NaN NaN NaN NaN NaN
images-CVIU11-5-62 NaN NaN NaN NaN NaN
images-CVIU11-6-119 NaN NaN NaN NaN NaN
images-CVIU11-6-25 NaN NaN NaN 115170676 115201856
images-CVIU11-6-58 NaN NaN NaN NaN NaN
images-CVIU11-7-56 NaN NaN NaN NaN NaN
images-CVIU11-7-96 NaN NaN NaN NaN NaN
images-CVIU11-8-120 NaN NaN NaN NaN NaN
images-CVIU11-8-129 NaN NaN NaN NaN NaN
images-CVIU11-8-130 NaN NaN NaN NaN NaN
images-CVIU11-8-20 NaN NaN NaN NaN NaN
images-CVIU11-8-68 NaN NaN NaN NaN NaN
images-CVIU11-8-83 NaN NaN NaN NaN NaN
images-CVIU11-9-110 NaN NaN NaN NaN NaN
meshes-CVIU11-1-106 NaN NaN NaN NaN NaN
meshes-CVIU11-1-120 NaN NaN NaN NaN NaN
meshes-CVIU11-1-149 NaN NaN NaN NaN NaN
meshes-CVIU11-1-170 NaN NaN NaN NaN NaN
meshes-CVIU11-1-175 NaN NaN NaN NaN NaN
meshes-CVIU11-1-187 NaN NaN NaN NaN NaN
meshes-CVIU11-1-188 NaN NaN NaN NaN NaN
meshes-CVIU11-1-20 NaN NaN NaN NaN NaN
meshes-CVIU11-1-205 NaN NaN NaN NaN NaN
meshes-CVIU11-1-206 NaN NaN NaN NaN NaN
meshes-CVIU11-1-220 NaN NaN NaN NaN NaN
meshes-CVIU11-1-223 NaN NaN NaN NaN NaN
meshes-CVIU11-1-225 NaN NaN NaN NaN NaN
meshes-CVIU11-1-250 NaN NaN NaN NaN NaN
meshes-CVIU11-1-278 NaN NaN NaN NaN NaN
meshes-CVIU11-1-279 NaN NaN NaN NaN NaN
meshes-CVIU11-1-282 NaN NaN NaN NaN NaN
meshes-CVIU11-1-283 NaN NaN NaN NaN NaN
meshes-CVIU11-1-294 NaN NaN NaN NaN NaN
meshes-CVIU11-1-305 NaN NaN NaN NaN NaN
meshes-CVIU11-1-314 NaN NaN NaN NaN NaN
meshes-CVIU11-1-318 NaN NaN NaN NaN NaN
meshes-CVIU11-1-34 NaN NaN NaN NaN NaN
meshes-CVIU11-1-357 NaN NaN NaN NaN NaN
meshes-CVIU11-1-360 NaN NaN NaN NaN NaN
meshes-CVIU11-1-368 NaN NaN NaN NaN NaN
meshes-CVIU11-1-37 NaN NaN NaN NaN NaN
meshes-CVIU11-1-397 NaN NaN NaN NaN NaN
meshes-CVIU11-1-410 NaN NaN NaN NaN NaN
meshes-CVIU11-1-424 NaN NaN NaN NaN NaN
meshes-CVIU11-1-431 NaN NaN NaN NaN NaN
meshes-CVIU11-1-461 NaN NaN NaN NaN NaN
meshes-CVIU11-1-466 NaN NaN NaN NaN NaN
meshes-CVIU11-1-489 NaN NaN NaN NaN NaN
meshes-CVIU11-1-511 NaN NaN NaN NaN NaN
meshes-CVIU11-1-63 NaN NaN NaN NaN NaN
meshes-CVIU11-1-88 NaN NaN NaN NaN NaN
meshes-CVIU11-2-100 NaN NaN NaN NaN NaN
meshes-CVIU11-2-108 NaN NaN NaN NaN NaN
meshes-CVIU11-2-11 NaN NaN NaN NaN NaN
meshes-CVIU11-2-121 NaN NaN NaN NaN NaN
meshes-CVIU11-2-13 NaN NaN NaN NaN NaN
meshes-CVIU11-2-137 NaN NaN NaN NaN NaN
meshes-CVIU11-2-177 NaN NaN NaN NaN NaN
meshes-CVIU11-2-211 NaN NaN NaN NaN NaN
meshes-CVIU11-2-223 NaN NaN NaN NaN NaN
meshes-CVIU11-2-233 NaN NaN NaN NaN NaN
meshes-CVIU11-2-245 NaN NaN NaN NaN NaN
meshes-CVIU11-2-246 NaN NaN NaN NaN NaN
meshes-CVIU11-2-248 NaN NaN NaN NaN NaN
meshes-CVIU11-2-267 NaN NaN NaN NaN NaN
meshes-CVIU11-2-3 NaN NaN NaN NaN NaN
meshes-CVIU11-2-300 NaN NaN NaN NaN NaN
meshes-CVIU11-2-304 NaN NaN NaN NaN NaN
meshes-CVIU11-2-305 NaN NaN NaN NaN NaN
meshes-CVIU11-2-317 NaN NaN NaN NaN NaN
meshes-CVIU11-2-321 NaN NaN NaN NaN NaN
meshes-CVIU11-2-324 NaN NaN NaN NaN NaN
meshes-CVIU11-2-349 NaN NaN NaN NaN NaN
meshes-CVIU11-2-35 NaN NaN NaN NaN NaN
meshes-CVIU11-2-353 NaN NaN NaN NaN NaN
meshes-CVIU11-2-354 NaN NaN NaN NaN NaN
meshes-CVIU11-2-365 NaN NaN NaN NaN NaN
meshes-CVIU11-2-447 NaN NaN NaN NaN NaN
meshes-CVIU11-2-449 NaN NaN NaN NaN NaN
meshes-CVIU11-2-462 NaN NaN NaN NaN NaN
meshes-CVIU11-2-484 NaN NaN NaN NaN NaN
meshes-CVIU11-2-487 NaN NaN NaN NaN NaN
meshes-CVIU11-2-493 NaN NaN NaN NaN NaN
meshes-CVIU11-2-503 NaN NaN NaN NaN NaN
meshes-CVIU11-2-511 NaN NaN NaN NaN NaN
meshes-CVIU11-2-513 NaN NaN NaN NaN NaN
meshes-CVIU11-2-52 NaN NaN NaN NaN NaN
meshes-CVIU11-2-54 NaN NaN NaN NaN NaN
meshes-CVIU11-2-6 NaN NaN NaN NaN NaN
meshes-CVIU11-2-76 NaN NaN NaN NaN NaN
meshes-CVIU11-2-80 NaN NaN NaN NaN NaN
meshes-CVIU11-3-100 NaN NaN NaN NaN NaN
meshes-CVIU11-3-12 NaN NaN NaN NaN NaN
meshes-CVIU11-3-130 NaN NaN NaN NaN NaN
meshes-CVIU11-3-139 NaN NaN NaN NaN NaN
meshes-CVIU11-3-147 NaN NaN NaN NaN NaN
meshes-CVIU11-3-151 NaN NaN NaN NaN NaN
meshes-CVIU11-3-158 NaN NaN NaN NaN NaN
meshes-CVIU11-3-16 NaN NaN NaN NaN NaN
meshes-CVIU11-3-17 NaN NaN NaN NaN NaN
meshes-CVIU11-3-190 NaN NaN NaN NaN NaN
meshes-CVIU11-3-193 NaN NaN NaN NaN NaN
meshes-CVIU11-3-195 NaN NaN NaN NaN NaN
meshes-CVIU11-3-213 NaN NaN NaN NaN NaN
meshes-CVIU11-3-218 NaN NaN NaN NaN NaN
meshes-CVIU11-3-220 NaN NaN NaN NaN NaN
meshes-CVIU11-3-23 NaN NaN NaN NaN NaN
meshes-CVIU11-3-242 NaN NaN NaN NaN NaN
meshes-CVIU11-3-246 NaN NaN NaN NaN NaN
meshes-CVIU11-3-251 NaN NaN NaN NaN NaN
meshes-CVIU11-3-289 NaN NaN NaN NaN NaN
meshes-CVIU11-3-290 NaN NaN NaN NaN NaN
meshes-CVIU11-3-313 NaN NaN NaN NaN NaN
meshes-CVIU11-3-325 NaN NaN NaN NaN NaN
meshes-CVIU11-3-35 NaN NaN NaN NaN NaN
meshes-CVIU11-3-357 NaN NaN NaN NaN NaN
meshes-CVIU11-3-381 NaN NaN NaN NaN NaN
meshes-CVIU11-3-408 NaN NaN NaN NaN NaN
meshes-CVIU11-3-431 NaN NaN NaN NaN NaN
meshes-CVIU11-3-434 NaN NaN NaN NaN NaN
meshes-CVIU11-3-448 NaN NaN NaN NaN NaN
meshes-CVIU11-3-45 NaN NaN NaN NaN NaN
meshes-CVIU11-3-457 NaN NaN NaN NaN NaN
meshes-CVIU11-3-484 NaN NaN NaN NaN 30791274
meshes-CVIU11-3-501 NaN NaN NaN NaN NaN
meshes-CVIU11-3-503 NaN NaN NaN NaN NaN
meshes-CVIU11-3-511 NaN NaN NaN NaN NaN
meshes-CVIU11-3-512 NaN NaN NaN NaN NaN
meshes-CVIU11-3-513 NaN NaN NaN NaN NaN
meshes-CVIU11-3-526 NaN NaN NaN NaN NaN
meshes-CVIU11-3-59 NaN NaN NaN NaN NaN
meshes-CVIU11-3-7 NaN NaN NaN NaN NaN
meshes-CVIU11-3-97 NaN NaN NaN NaN NaN
meshes-CVIU11-3-98 NaN NaN NaN NaN NaN
meshes-CVIU11-4-114 NaN NaN NaN NaN NaN
meshes-CVIU11-4-129 NaN NaN NaN NaN NaN
meshes-CVIU11-4-135 NaN NaN NaN NaN NaN
meshes-CVIU11-4-166 NaN NaN NaN NaN NaN
meshes-CVIU11-4-168 NaN NaN NaN NaN NaN
meshes-CVIU11-4-206 NaN NaN NaN NaN NaN
meshes-CVIU11-4-213 NaN NaN NaN NaN NaN
meshes-CVIU11-4-228 NaN NaN NaN NaN NaN
meshes-CVIU11-4-248 NaN NaN NaN NaN NaN
meshes-CVIU11-4-268 NaN NaN NaN NaN NaN
meshes-CVIU11-4-311 NaN NaN NaN NaN NaN
